family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component,confirmed_female_writer_count,literary_clue_count,uncertain_literary_clue_count,has_confirmed_female_writer,literary_norm,female_norm,female_binary,LCP_main_0604,LCP_equal_0505,LCP_literary_heavy_0802,LCP_female_heavy_0208,LCP_binary_female_0703,record_exposure_log,z_weighted_degree,z_unweighted_degree,z_betweenness,z_eigenvector,z_record_exposure,LCP_pca
陈氏（江苏宜兴）,江苏宜兴,江苏,江苏,TRUE,7,13,0.00917203326731024,1.5325767143581584e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,0.717525699268206,0.8662877048307629,0.8446102043024424,-0.04110147489978327,2.1429446618683903,1
严氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,10,12,0.00682044577859821,2.2065897024740484e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0.6393111749264649,1.4595112285169987,0.5918147053492923,-0.045673569671007413,2.0385616598999428,1
刘氏（安徽贵池）,安徽贵池,安徽,安徽,TRUE,6,12,0.00201683958361915,9.408641702156678e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.5649493574615367,0.6393111749264649,0.6685465302686843,0.07542735822181355,-0.04640978695817872,2.0385616598999428,0.6665947890747511
叶氏（浙江归安）,浙江归安,浙江,浙江,TRUE,11,12,0.00331566784500485,7.621693584937025e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.5649493574615367,0.6393111749264649,1.6572524030790772,0.21505131011283252,-0.04378638061073395,2.0385616598999428,0.6665947890747511
康氏（山西兴县）,山西兴县,山西,Other,TRUE,8,12,0.00249195386434953,1.1215322986190492e-4,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.5649493574615367,0.6393111749264649,1.0640288793928414,0.12650211186527094,-0.04253398393655639,2.0385616598999428,0.5527740685707556
张氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,8,12,0.00245347919204831,8.403880297917449e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.5649493574615367,0.6393111749264649,1.0640288793928414,0.12236608714659337,-0.04614969735143165,2.0385616598999428,0.6665947890747511
徐氏（浙江海盐）,浙江海盐,浙江,浙江,TRUE,9,12,0.00274096669006182,4.9848439652103976e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.5649493574615367,0.6393111749264649,1.2617700539549201,0.15327097410145743,-0.04470533505074942,2.0385616598999428,0.472016982183413
李氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,TRUE,9,12,0.00591011586307543,4.242621876758782e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.5649493574615367,0.6393111749264649,1.2617700539549201,0.4939542998524925,-0.046294719155995985,2.0385616598999428,0.472016982183413
杨氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,9,12,0.00334161428771332,6.286759873563493e-5,3,TRUE,7,7,0,1,0.6727314726527263,0.6830107460908589,1,0.6768431820279793,0.6778711093717926,0.6747873273403528,0.6809548914032324,0.7709120308569084,2.5649493574615367,0.6393111749264649,1.2617700539549201,0.21784055098183355,-0.044251611260224005,2.0385616598999428,0.2774391752920749
杨氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,5,12,0.00279783435517133,1.0555320004053864e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0.6393111749264649,0.4708053557066057,0.15938424432621656,-0.042763998066418216,2.0385616598999428,1
沈氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,7,12,0.00223080075058015,2.67056203666211e-7,3,TRUE,6,6,0,1,0.6295320036582305,0.6391511932854698,1,0.6333796795091262,0.6343415984718501,0.6314558415836784,0.6372273553600218,0.7406724025607613,2.5649493574615367,0.6393111749264649,0.8662877048307629,0.09842816946874217,-0.04643326948133612,2.0385616598999428,0.3149236320665172
潘氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,5,12,0.00351105345843489,1.2391655354213957e-4,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.5649493574615367,0.6393111749264649,0.4708053557066057,0.23605525058810986,-0.042124026597904235,2.0385616598999428,0.6665947890747511
王氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,8,12,0.00381396733751342,6.015478451390158e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.5649493574615367,0.6393111749264649,1.0640288793928414,0.2686184724835587,-0.046421612290998844,2.0385616598999428,0.6665947890747511
赵氏（安徽太湖）,安徽太湖,安徽,安徽,TRUE,3,12,0.00461203153663459,2.8472515756200273e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0.6393111749264649,0.07532300658244853,0.3544103209186683,-0.04634334846439887,2.0385616598999428,1
陈氏（江西义宁）,江西义宁,江西,Other,TRUE,8,12,0.00268435460996403,4.978584721498383e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0.6393111749264649,1.0640288793928414,0.1471851792484942,-0.04470751642649313,2.0385616598999428,1
陈氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,10,12,0.00299942703317192,2.8643987272423892e-5,3,TRUE,6,6,0,1,0.6295320036582305,0.6391511932854698,1,0.6333796795091262,0.6343415984718501,0.6314558415836784,0.6372273553600218,0.7406724025607613,2.5649493574615367,0.6393111749264649,1.4595112285169987,0.18105544383084254,-0.04544432014556206,2.0385616598999428,0.3149236320665172
高氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,8,12,0.00133754026262637,1.334538554144254e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.5649493574615367,0.6393111749264649,1.0640288793928414,0.002402726302650099,-0.04597748357974269,2.0385616598999428,0.472016982183413
刘氏（安徽庐江）,安徽庐江,安徽,安徽,TRUE,5,11,0.00324663707174791,3.340035993867156e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.4708053557066057,0.20763050656953436,-0.045278558330883005,1.9258194289383979,1
吴氏（山东海丰）,山东海丰,山东,Other,TRUE,6,11,0.00700827794212806,3.54891886227026e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.6685465302686843,0.6120066504616489,-0.04644133970024597,1.9258194289383979,1
吴氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,11,11,0.00258003941303441,1.7863403655299385e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.4849066497880004,0.5610966505847238,1.6572524030790772,0.1359713025023381,-0.046380321716861996,1.9258194289383979,0.472016982183413
孙氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,6,11,0.00403203612073434,3.754097741680859e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.4849066497880004,0.5610966505847238,0.6685465302686843,0.29206085220579137,-0.04513425587284848,1.9258194289383979,0.472016982183413
徐氏（江苏宜兴）,江苏宜兴,江苏,江苏,TRUE,6,11,0.00218803590129635,1.3881881285293629e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.6685465302686843,0.09383095100919189,-0.045958786451845333,1.9258194289383979,1
徐氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,9,11,0.00218456724756575,1.9700360912292695e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.4849066497880004,0.5610966505847238,1.2617700539549201,0.09345807096337952,-0.045756009712232676,1.9258194289383979,0.6665947890747511
戚氏（浙江德清）,浙江德清,浙江,浙江,TRUE,5,11,0.00245462019656495,2.7535323962026025e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.4708053557066057,0.12248874505639953,-0.045482957581081715,1.9258194289383979,1
李氏（江苏新阳）,江苏新阳,江苏,江苏,TRUE,7,11,7.522414577327656e-4,5.2856100501250094e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.4849066497880004,0.5610966505847238,0.8662877048307629,-0.06051685637500727,-0.04460051666176332,1.9258194289383979,0.5527740685707556
李氏（江苏武进）,江苏武进,江苏,江苏,TRUE,7,11,0.00272750283676542,1.0179530728015957e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.8662877048307629,0.15182361076573925,-0.04289496238882088,1.9258194289383979,1
李氏（浙江鄞县）,浙江鄞县,浙江,浙江,TRUE,6,11,0.00636073505884251,1.0130402912283815e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.6685465302686843,0.5423958334882227,-0.04643904602223552,1.9258194289383979,1
柯氏（山东胶州）,山东胶州,山东,Other,TRUE,8,11,0.00493216806388863,8.085089670515781e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,1.0640288793928414,0.3888249763498549,-0.01826566041391898,1.9258194289383979,1
王氏（不详）,不详,其他,Other,TRUE,10,11,0.00272851409276847,0.00493219688756947,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.4849066497880004,0.5610966505847238,1.4595112285169987,0.15193232071894638,0.12544679461000183,1.9258194289383979,0.6665947890747511
蒋氏（江苏武进）,江苏武进,江苏,江苏,TRUE,5,11,0,5.566231725026639e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.4708053557066057,-0.14138276315228496,-0.027043998304175514,1.9258194289383979,1
蒋氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,9,11,0.00308178930320132,6.089698026110927e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.4849066497880004,0.5610966505847238,1.2617700539549201,0.18990938239232041,-0.04432028823684013,1.9258194289383979,0.6665947890747511
袁氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,9,11,0.0033374382111824,2.4972989960049927e-5,3,TRUE,7,7,0,1,0.6727314726527263,0.6830107460908589,1,0.6768431820279793,0.6778711093717926,0.6747873273403528,0.6809548914032324,0.7709120308569084,2.4849066497880004,0.5610966505847238,1.2617700539549201,0.21739162303194098,-0.04557225612091133,1.9258194289383979,0.2774391752920749
许氏（福建侯官）,福建侯官,福建,Other,TRUE,8,11,0.0050657862128134,1.928448495986806e-6,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.4849066497880004,0.5610966505847238,1.0640288793928414,0.40318891849054633,-0.046375369181970785,1.9258194289383979,0.40937691950352345
邵氏（江苏昭文）,江苏昭文,江苏,江苏,TRUE,6,11,0.00178713255432847,1.2971007836993888e-5,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.4849066497880004,0.5610966505847238,0.6685465302686843,0.05073386781955436,-0.04599053081805208,1.9258194289383979,0.40937691950352345
郑氏（湖南长沙）,湖南长沙,湖南,Other,TRUE,8,11,0.00499030191801033,4.508252980321182e-6,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.4849066497880004,0.5610966505847238,1.0640288793928414,0.3950743618093828,-0.04628546178765011,1.9258194289383979,0.40937691950352345
钱氏（浙江嘉善）,浙江嘉善,浙江,浙江,TRUE,9,11,0.00492612725997623,5.420844507866332e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.4849066497880004,0.5610966505847238,1.2617700539549201,0.388175590330222,-0.04455338681997986,1.9258194289383979,0.5527740685707556
陆费氏（浙江桐乡）,浙江桐乡,浙江,浙江,TRUE,7,11,0.00294424805474704,6.658194524242875e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,0.5610966505847238,0.8662877048307629,0.1751237073125969,-0.04412216454515013,1.9258194289383979,1
韩氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,7,11,0.00241715873627451,1.0111344348721004e-4,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.4849066497880004,0.5610966505847238,0.8662877048307629,0.11846164056163029,-0.04291872566130063,1.9258194289383979,0.5527740685707556
顾氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,7,11,0.00332315283463403,4.242426384642051e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.4849066497880004,0.5610966505847238,0.8662877048307629,0.21585594600116348,-0.0462947259689878,1.9258194289383979,0.472016982183413
黄氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,10,11,0.00249715684494542,1.6414345628400228e-5,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.4849066497880004,0.5610966505847238,1.4595112285169987,0.1270614319339884,-0.04587052888361435,1.9258194289383979,0.40937691950352345
严氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,7,10,0.00306674629965389,1.1139861133167504e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.1882922605094304,-0.04256028274569912,1.8032616463998867,1
严氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,9,10,0.00289518486053136,2.4822086711379824e-6,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.3978952727983707,0.48288212624298277,1.2617700539549201,0.16984941719091354,-0.04635607038055823,1.8032616463998867,0.5527740685707556
何氏（广西平乐）,广西平乐,广西,Other,TRUE,8,10,0.00215177934177549,3.1414255493389796e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,1.0640288793928414,0.08993337326717879,-0.04633309636366231,1.8032616463998867,1
况氏（广西临桂）,广西临桂,广西,Other,TRUE,9,10,0.00491380441119648,1.2234796751647028e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,1.2617700539549201,0.386850884904311,-0.04643831263112828,1.8032616463998867,1
刘氏（山东诸城）,山东诸城,山东,Other,TRUE,7,10,0.00140994840925257,1.26169985236649e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.010186597258975222,-0.04600286820839307,1.8032616463998867,0.5527740685707556
刘氏（江苏仪征）,江苏仪征,江苏,江苏,TRUE,8,10,0.00307058007482981,2.2337276261467408e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,1.0640288793928414,0.18870439108638024,-0.03865793113949933,1.8032616463998867,1
卢氏（山东德州）,山东德州,山东,Other,TRUE,5,10,0.00190844415453801,7.335901969842062e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.4708053557066057,0.06377485679018889,-0.04618691689626587,1.8032616463998867,1
屈氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,7,10,0.00203715402803347,4.835516917207762e-5,3,TRUE,7,7,0,1,0.6727314726527263,0.6830107460908589,1,0.6768431820279793,0.6778711093717926,0.6747873273403528,0.6809548914032324,0.7709120308569084,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.07761115964800958,-0.044757376226230126,1.8032616463998867,0.2774391752920749
张氏（直隶宛平）,直隶宛平,直隶,Other,TRUE,5,10,0.00613714381376104,4.639533931949297e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.3978952727983707,0.48288212624298277,0.4708053557066057,0.5183597894825268,-0.046280886585011116,1.8032616463998867,0.6665947890747511
曹氏（安徽歙县）,安徽歙县,安徽,安徽,TRUE,7,10,0.00271070073025462,6.800529290406022e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.15001738543104504,-0.04407256021263315,1.8032616463998867,0.472016982183413
曾氏（四川华阳）,四川华阳,四川,Other,TRUE,7,10,0.00276072888829008,5.267567877062096e-6,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.1553954090993066,-0.04625899930793531,1.8032616463998867,0.472016982183413
李氏（湖南湘阴）,湖南湘阴,湖南,Other,TRUE,7,10,0.00331543964410152,2.597213894575084e-9,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.21502677853087107,-0.04644248600096753,1.8032616463998867,0.5527740685707556
沈氏（福建侯官）,福建侯官,福建,Other,TRUE,5,10,0.00289988579913993,2.0849041277545898e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.3978952727983707,0.48288212624298277,0.4708053557066057,0.17035476777931646,-0.046435310526573195,1.8032616463998867,0.5527740685707556
温氏（山西太谷）,山西太谷,山西,Other,TRUE,5,10,0.02281872112745121,0.00475743345486262,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.4708053557066057,2.311628243487414,0.11935620714392729,1.8032616463998867,1
潘氏（江苏元和）,江苏元和,江苏,江苏,TRUE,5,10,0.001480932582242,8.698825693246613e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.3978952727983707,0.48288212624298277,0.4708053557066057,0.01781739114386185,-0.04613941836629074,1.8032616463998867,0.6665947890747511
王氏（山东诸城）,山东诸城,山东,Other,TRUE,5,10,0.01214558231804469,2.228715279901698e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.4708053557066057,1.1642665298911574,-0.03867539940087577,1.8032616463998867,1
王氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,8,10,0.00413098403241767,1.4089078623402023e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,1.0640288793928414,0.30269774614421746,-0.041532466640090776,1.8032616463998867,1
王氏（直隶宛平）,直隶宛平,直隶,Other,TRUE,4,10,0.00221596769186378,6.901778717672667e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.27306418114452713,0.09683361664125632,-0.022389554495322248,1.8032616463998867,1
祁氏（山西寿阳）,山西寿阳,山西,Other,TRUE,8,10,0.00410407914591521,5.2252557196418346e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,1.0640288793928414,0.2998054726309779,-0.04462155042855712,1.8032616463998867,1
缪氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,6,10,8.721382123416708e-4,3.533803120249064e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.6685465302686843,-0.04762796321253254,-0.03412710716409003,1.8032616463998867,1
蔡氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,5,10,0.00215846106422495,7.509583968254708e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.4708053557066057,0.0906516579870056,-0.04382545133712196,1.8032616463998867,1
贺氏（湖南善化）,湖南善化,湖南,Other,TRUE,6,10,0.01225622932937201,4.511337617290172e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.6685465302686843,1.1761610762648007,-0.0462853542866073,1.8032616463998867,1
赵氏（江西南丰）,江西南丰,江西,Other,TRUE,5,10,0.0010682084284817,1.032801206893914e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.4708053557066057,-0.026550427991370983,-0.042843215946217546,1.8032616463998867,1
陆氏（江苏青浦）,江苏青浦,江苏,江苏,TRUE,7,10,0.0096543313124774,1.7777163279182932e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,0.8662877048307629,0.8964572121460411,-0.04638062226861113,1.8032616463998867,1
鲁氏（江西新城）,江西新城,江西,Other,TRUE,2,10,0.00184185513094669,2.3505021016809855e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.48288212624298277,-0.12241816797963005,0.05661654117387707,-0.038250966624079605,1.8032616463998867,1
严氏（浙江桐乡）,浙江桐乡,浙江,浙江,TRUE,7,9,0.00264768142079394,1.1038793435508489e-6,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.302585092994046,0.4046676019012417,0.8662877048307629,0.1432428138468421,-0.04640410580305309,1.6690147847330843,0.40937691950352345
俞氏（江苏昭文）,江苏昭文,江苏,江苏,TRUE,7,9,0.00177262354089483,1.3873618243797774e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.302585092994046,0.4046676019012417,0.8662877048307629,0.04917414983845393,-0.04639422630585023,1.6690147847330843,0.6665947890747511
刘氏（福建侯官）,福建侯官,福建,Other,TRUE,3,9,2.990801039026097e-4,2.1514989381420425e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.07532300658244853,-0.10923167183378596,-0.04643507844054057,1.6690147847330843,1
包氏（浙江归安）,浙江归安,浙江,浙江,TRUE,7,9,0.00290367393413519,1.7323450483788171e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.8662877048307629,0.17076199203987466,-0.04638220347894902,1.6690147847330843,1
卞氏（江苏仪征）,江苏仪征,江苏,江苏,TRUE,7,9,0.00228604818927603,1.27134561382761e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.8662877048307629,0.10436726546157633,-0.04639826952511473,1.6690147847330843,1
叶氏（江苏昆山）,江苏昆山,江苏,江苏,TRUE,7,9,0.00287053916297186,2.749355299721459e-4,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,2.302585092994046,0.4046676019012417,0.8662877048307629,0.16720000633909166,-0.036860944551862763,1.6690147847330843,0.40937691950352345
叶氏（福建闽县）,福建闽县,福建,Other,TRUE,6,9,0.00112986374854305,1.7816386190935624e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.6685465302686843,-0.019922485177063118,-0.04638048557492699,1.6690147847330843,1
吴氏（江苏元和）,江苏元和,江苏,江苏,TRUE,5,9,0.00169404940586069,2.972847691659287e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.302585092994046,0.4046676019012417,0.4708053557066057,0.04072743553753429,-0.04540652517363024,1.6690147847330843,0.6665947890747511
吴氏（江苏太仓）,江苏太仓,江苏,江苏,TRUE,6,9,0.00304835330684559,2.2325644168057228e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,2.302585092994046,0.4046676019012417,0.6685465302686843,0.1863150150033478,-0.04566451736143138,1.6690147847330843,0.5527740685707556
孙氏（江苏高邮）,江苏高邮,江苏,江苏,TRUE,5,9,0.00162593143621707,1.9967380953800612e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.4708053557066057,0.033404758322081896,-0.046372989257454054,1.6690147847330843,1
崔氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,4,9,8.023543761037507e-5,2.2770127217257833e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,0.27306418114452713,-0.1327574589346867,-0.03850708055450093,1.6690147847330843,1
嵇氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,8,9,0.00195632070405638,1.153788759352808e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.4046676019012417,1.0640288793928414,0.0689215826856734,-0.04242156866043023,1.6690147847330843,1
徐氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,8,9,0.00200702694477602,8.593156620920818e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,2.302585092994046,0.4046676019012417,1.0640288793928414,0.07437250019747751,-0.04344782119363653,1.6690147847330843,0.6665947890747511
戴氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,8,9,0.00166752333285776,2.5645996328440654e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,2.302585092994046,0.4046676019012417,1.0640288793928414,0.037875884450351,-0.04554880153382511,1.6690147847330843,0.472016982183413
