family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component
陆氏（江苏上海）,江苏上海,江苏,江苏,TRUE,1,5,0,2.0451036573077876e-7,3,TRUE
陆氏（江苏常熟）,江苏常熟,江苏,江苏,FALSE,5,5,0.0010452514176068318,5.795050322944833e-6,3,TRUE
陈氏（江苏元和）,江苏元和,江苏,江苏,TRUE,4,5,0.0012287249438831158,7.871890823178873e-5,3,TRUE
陈氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,4,5,6.548909523727372e-4,2.8910921564722198e-5,3,TRUE
陈氏（浙江海盐）,浙江海盐,浙江,浙江,TRUE,4,5,0,5.263832918016887e-5,3,TRUE
陈氏（湖南衡山）,湖南衡山,湖南,Other,TRUE,3,5,6.144993924835551e-4,1.1841040249496555e-5,3,TRUE
韦氏（安徽芜湖）,安徽芜湖,安徽,安徽,TRUE,3,5,6.144993924835551e-4,9.019778453358289e-6,3,TRUE
顾氏（不详）,不详,其他,Other,FALSE,5,5,8.133764797345275e-4,0.004987635648284541,3,TRUE
顾氏（江苏甘泉）,江苏甘泉,江苏,江苏,TRUE,4,5,0.0013219404488748281,7.828478948699019e-9,3,TRUE
魏氏（江西宁都）,江西宁都,江西,Other,TRUE,5,5,0.002456354523430254,4.722522018401933e-9,3,TRUE
黄氏（广东香山）,广东香山,广东,Other,TRUE,5,5,2.7384108399445416e-6,0,35,FALSE
黄氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,5,5,0.0023877573318896433,6.900665510839696e-8,3,TRUE
丁氏（江苏山阳）,江苏山阳,江苏,江苏,TRUE,2,4,1.2322848779750438e-5,3.549594243345336e-6,3,TRUE
尹氏（江苏宜兴）,江苏宜兴,江苏,江苏,TRUE,3,4,6.144993924835551e-4,4.059652980074537e-6,3,TRUE
俞氏（浙江桐乡）,浙江桐乡,浙江,浙江,TRUE,3,4,6.144993924835551e-4,1.5885160232886262e-4,3,TRUE
光氏（安徽桐城）,安徽桐城,安徽,安徽,TRUE,2,4,0,0.010558975800287838,3,TRUE
冯氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,FALSE,4,4,0,2.791536436335627e-5,3,TRUE
刘氏（江苏丹徒）,江苏丹徒,江苏,江苏,TRUE,3,4,0.0012287249438831158,6.350811114964629e-10,3,TRUE
刘氏（浙江仁和）,浙江仁和,浙江,浙江,TRUE,4,4,0.0013040312419815908,4.6956065168412893e-7,3,TRUE
叶氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,3,4,0.0036712733126619793,4.848778857538521e-7,3,TRUE
吴氏（安徽全椒）,安徽全椒,安徽,安徽,TRUE,2,4,0.002454711476926287,3.744514705171905e-7,3,TRUE
吴氏（安徽庐江）,安徽庐江,安徽,安徽,TRUE,1,4,0,1.2597594232629064e-6,3,TRUE
吴氏（江苏高邮）,江苏高邮,江苏,江苏,TRUE,3,4,0.001139589671042921,1.847046611162367e-6,3,TRUE
吴氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,TRUE,3,4,6.232623071713777e-4,2.741888218666405e-8,3,TRUE
吴氏（浙江秀水）,浙江秀水,浙江,浙江,FALSE,4,4,3.28609300793345e-6,7.863931003584033e-7,3,TRUE
吴氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,2,4,0,0.0098374745861053315,3,TRUE
周氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,4,4,0.0012684319010623118,1.6759415987673131e-9,3,TRUE
周氏（江苏震泽）,江苏震泽,江苏,江苏,TRUE,2,4,6.144993924835551e-4,7.544198879747573e-5,3,TRUE
周氏（浙江乌程）,浙江乌程,浙江,浙江,TRUE,4,4,6.145906728448866e-4,1.3631100223422112e-7,3,TRUE
商氏（浙江会稽）,浙江会稽,浙江,浙江,TRUE,2,4,0.003675495029373564,4.7446206928580356e-5,3,TRUE
夏氏（浙江嘉善）,浙江嘉善,浙江,浙江,TRUE,4,4,0.0018426766541986821,2.7034361395543887e-7,3,TRUE
姚氏（江苏金山）,江苏金山,江苏,江苏,TRUE,4,4,0.001234566887008331,1.2697790136295065e-6,3,TRUE
孔氏（不详）,不详,其他,Other,FALSE,4,4,8.979249144178153e-4,1.5463479024668298e-5,3,TRUE
庄氏（江苏阳湖）,江苏阳湖,江苏,江苏,FALSE,4,4,6.529740647847759e-4,1.5435404362659852e-5,3,TRUE
库氏（江苏阳湖）,江苏阳湖,江苏,江苏,FALSE,3,4,0,3.067941753063106e-5,3,TRUE
廖氏（江苏嘉定）,江苏嘉定,江苏,江苏,FALSE,4,4,7.23625064455345e-4,1.2425686981067497e-5,3,TRUE
张氏（四川汉州）,四川汉州,四川,Other,TRUE,2,4,0,8.826202688024825e-7,3,TRUE
张氏（安徽桐城工（《桐城麻溪姚氏宗谱》卷五）,安徽桐城工（《桐城麻溪姚氏宗谱》卷五,安徽,安徽,FALSE,1,4,0,0.019946961784099687,3,TRUE
张氏（山东潍县）,山东潍县,山东,Other,TRUE,2,4,6.144993924835551e-4,3.334290304413944e-6,3,TRUE
张氏（江苏长洲）,江苏长洲,江苏,江苏,FALSE,4,4,5.565820032187281e-4,5.743216181781112e-6,3,TRUE
张氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,FALSE,4,4,0.0024560806823462596,6.383699631711719e-10,3,TRUE
张氏（湖北武昌）,湖北武昌,湖北,Other,TRUE,3,4,6.144993924835551e-4,4.75482214780331e-5,3,TRUE
徐氏（江苏武进）,江苏武进,江苏,江苏,FALSE,4,4,0,0.005004123561019688,3,TRUE
徐氏（浙江海宁）,浙江海宁,浙江,浙江,FALSE,4,4,0.0013239486168241208,7.32824129999839e-8,3,TRUE
徐氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,3,4,0.004291637468361086,4.014490752743692e-9,3,TRUE
悻氏（江苏阳湖）,江苏阳湖,江苏,江苏,FALSE,4,4,3.124070366570065e-5,1.5218642521095347e-5,3,TRUE
文氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,3,4,6.144993924835551e-4,3.1571719631282114e-7,3,TRUE
文氏（江西萍乡）,江西萍乡,江西,Other,TRUE,3,4,6.529740647847759e-4,2.1755454173812892e-8,3,TRUE
施氏（浙江吴兴）,浙江吴兴,浙江,浙江,TRUE,3,4,0.0012287249438831158,5.999824333491358e-9,3,TRUE
曹氏（浙江平湖）,浙江平湖,浙江,浙江,TRUE,2,4,4.162384476715703e-4,1.1387107464466353e-5,3,TRUE
朱氏（江苏吴江）,江苏吴江,江苏,江苏,FALSE,4,4,7.716841746963719e-4,8.803742342751971e-9,3,TRUE
朱氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,3,4,6.30656016439228e-4,8.712829624618287e-8,3,TRUE
李氏（不详）,不详,其他,Other,FALSE,4,4,2.722938818698855e-4,2.487775404363625e-5,3,TRUE
李氏（江苏上元）,江苏上元,江苏,江苏,TRUE,4,4,4.641606373705998e-5,3.439421474198448e-7,3,TRUE
杨氏（江西新城）,江西新城,江西,Other,FALSE,2,4,1.0953643359778167e-4,7.865179906543085e-5,3,TRUE
杨氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,3,4,0,1.6160136706786215e-6,3,TRUE
杨氏（湖南长沙）,湖南长沙,湖南,Other,TRUE,4,4,8.84141579856761e-4,2.763798801074676e-7,3,TRUE
林氏（江西新建）,江西新建,江西,Other,TRUE,2,4,0.004289994421857119,9.493922127819194e-5,3,TRUE
林氏（浙江鄞县）,浙江鄞县,浙江,浙江,TRUE,1,4,0,8.293540497837904e-8,3,TRUE
查氏（直隶天津）,直隶天津,直隶,Other,FALSE,4,4,7.681790088212431e-4,3.703327609455659e-5,3,TRUE
殷氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,2,4,4.3951493981109896e-5,2.8812457719278173e-7,3,TRUE
江氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,4,4,6.144993924835551e-4,1.6003133093164676e-5,3,TRUE
汪氏（安徽歙县）,安徽歙县,安徽,安徽,TRUE,4,4,2.3276492139528605e-5,1.2135291381875295e-5,3,TRUE
汪氏（江苏吴江）,江苏吴江,江苏,江苏,FALSE,2,4,0.0012284511027991214,4.080665334344356e-5,3,TRUE
汪氏（江苏江都）,江苏江都,江苏,江苏,TRUE,3,4,4.271920910313485e-5,3.428951129660811e-6,3,TRUE
沈氏（江苏荆溪）,江苏荆溪,江苏,江苏,TRUE,2,4,0,2.13479416864749e-7,3,TRUE
沈氏（江西义宁）,江西义宁,江西,Other,TRUE,3,4,0.0014883262915098585,4.246829584549892e-9,3,TRUE
洪氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,3,4,6.144993924835551e-4,1.60171264281322e-4,3,TRUE
洪氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,4,4,1.82104320856312e-5,1.1062531922641498e-5,3,TRUE
潘氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,3,4,7.18148242775456e-5,6.2473108573302e-8,3,TRUE
潘氏（湖北罗田）,湖北罗田,湖北,Other,TRUE,4,4,0.0018426766541986821,6.458450020532201e-14,3,TRUE
王氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,2,4,2.62887440634676e-5,2.889240967841901e-8,3,TRUE
王氏（江苏吴县）,江苏吴县,江苏,江苏,FALSE,4,4,1.738890883364784e-5,4.78080830758105e-7,3,TRUE
王氏（江苏武进）,江苏武进,江苏,江苏,TRUE,3,4,0,6.845483449963664e-6,3,TRUE
王氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,3,4,3.28609300793345e-5,7.87894563910932e-5,3,TRUE
王氏（江苏娄县）,江苏娄县,江苏,江苏,TRUE,4,4,0.0012537814030686085,1.2469067479040329e-7,3,TRUE
王氏（江苏镇洋）,江苏镇洋,江苏,江苏,FALSE,4,4,3.327169170532618e-5,3.721462866528526e-7,3,TRUE
王氏（浙江上虞）,浙江上虞,浙江,浙江,TRUE,3,4,6.144993924835551e-4,4.516082936788072e-7,3,TRUE
王氏（浙江萧山）,浙江萧山,浙江,浙江,TRUE,2,4,2.738410839944542e-7,0,16,FALSE
盛氏（浙江秀水）,浙江秀水,浙江,浙江,FALSE,3,4,5.641126330285756e-5,3.9345281065630796e-7,3,TRUE
瞿氏（湖南长沙）,湖南长沙,湖南,Other,TRUE,2,4,3.808825210491752e-5,3.449588858238446e-9,3,TRUE
祖氏（福建浦城）,福建浦城,福建,Other,TRUE,4,4,0.003068937028325848,2.413910474775203e-9,3,TRUE
秦氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,4,4,1.3692054199722708e-6,5.074062063815709e-9,3,TRUE
秦氏（江苏江宁）,江苏江宁,江苏,江苏,TRUE,2,4,8.215232519833625e-5,2.50409147192461e-6,3,TRUE
程氏（浙江桐乡）,浙江桐乡,浙江,浙江,TRUE,4,4,6.892123682333755e-4,8.516668786080957e-7,3,TRUE
程氏（湖南宁乡）,湖南宁乡,湖南,Other,TRUE,3,4,1.2363924942349606e-4,5.262464151202928e-5,3,TRUE
罗氏（浙江上虞）,浙江上虞,浙江,浙江,TRUE,3,4,0.0024555330001782704,6.367381057507895e-8,3,TRUE
翁氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,3,4,6.496879717768425e-4,1.4401032335468418e-7,3,TRUE
聂氏（湖南衡山）,湖南衡山,湖南,Other,TRUE,3,4,1.9543125361070886e-4,3.166922039093145e-7,3,TRUE
胡氏（江西新建）,江西新建,江西,Other,TRUE,3,4,0.0012287249438831158,3.3855900900331814e-9,3,TRUE
胡氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,4,4,6.153209157355385e-4,1.307440495006206e-7,3,TRUE
舒氏（江西靖安）,江西靖安,江西,Other,TRUE,2,4,0.0012273557384631436,6.688608326057217e-7,3,TRUE
葛氏（浙江平湖）,浙江平湖,浙江,浙江,TRUE,2,4,2.6790786050790767e-4,5.123498568607749e-5,3,TRUE
蔡氏（江西德化）,江西德化,江西,Other,TRUE,4,4,0.0024560806823462596,4.16710369353976e-11,3,TRUE
蔡氏（湖北薪水）,湖北薪水,湖北,Other,TRUE,3,4,6.859719154061077e-4,5.002718762239602e-7,3,TRUE
薛氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,3,4,0.0012287249438831158,1.0292730082540457e-8,3,TRUE
裴氏（山西曲沃）,山西曲沃,山西,Other,TRUE,2,4,6.144993924835551e-4,0.007131537067141099,3,TRUE
裴氏（河南祥符）,河南祥符,河南,Other,TRUE,4,4,7.042736278530703e-4,3.089981385203613e-7,3,TRUE
许氏（广东番禺）,广东番禺,广东,Other,TRUE,4,4,0.0018424028131146877,5.015806348861486e-5,3,TRUE
许氏（浙江仁和）,浙江仁和,浙江,浙江,FALSE,4,4,0.0030681155050738644,4.4296091905400903e-7,3,TRUE
谢氏（浙江嘉善）,浙江嘉善,浙江,浙江,FALSE,4,4,0,2.6091216860655216e-6,3,TRUE
贝氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,4,4,0.0012287249438831158,5.132705378174167e-7,3,TRUE
赵氏（江苏武进）,江苏武进,江苏,江苏,FALSE,3,4,0,5.0768615442298184e-5,3,TRUE
边氏（直隶任丘）,直隶任丘,直隶,Other,TRUE,3,4,0.0012287249438831158,2.227130345534899e-6,3,TRUE
邓氏（江苏金匮）,江苏金匮,江苏,江苏,TRUE,3,4,6.144993924835551e-4,5.024326041902575e-6,3,TRUE
邱氏（江西宁都）,江西宁都,江西,Other,TRUE,3,4,0.0036801503278014697,9.469216069555233e-7,3,TRUE
郑氏（浙江余杭）,浙江余杭,浙江,浙江,TRUE,2,4,6.473603225628896e-4,1.4272374086030799e-6,3,TRUE
郑氏（贵州遵义）,贵州遵义,贵州,Other,TRUE,1,4,0,4.779613312777046e-7,3,TRUE
金氏（不详）,不详,其他,Other,FALSE,4,4,0.0012567480148118816,6.762080551878075e-8,3,TRUE
金氏（江苏嘉定）,江苏嘉定,江苏,江苏,FALSE,4,4,7.887992424460252e-4,6.666018692185664e-7,3,TRUE
陆氏（江苏长洲）,江苏长洲,江苏,江苏,FALSE,4,4,2.6014902979473147e-6,2.408411441821725e-5,3,TRUE
陆氏（浙江归安）,浙江归安,浙江,浙江,TRUE,3,4,0.001798588239675575,2.7205115309962745e-5,3,TRUE
陈氏（浙江归安）,浙江归安,浙江,浙江,FALSE,3,4,0.0010760585395562087,4.808910290867037e-7,3,TRUE
陈氏（浙江镇海）,浙江镇海,浙江,浙江,TRUE,3,4,0.0020818768410678376,2.019566752398454e-9,3,TRUE
陈氏（贵州贵阳）,贵州贵阳,贵州,Other,TRUE,2,4,6.144993924835551e-4,3.727443700408173e-5,3,TRUE
韦氏（广西永宁）,广西永宁,广西,Other,TRUE,2,4,3.751622850724022e-5,3.320557127726072e-11,3,TRUE
顾氏（江苏南汇）,江苏南汇,江苏,江苏,TRUE,2,4,7.119868183855809e-6,1.3056927534113058e-7,3,TRUE
顾氏（江苏吴县）,江苏吴县,江苏,江苏,FALSE,4,4,9.187368368013938e-5,0.002377352502456724,3,TRUE
顾氏（江苏金匮）,江苏金匮,江苏,江苏,TRUE,4,4,6.16827041697508e-4,5.41429954173664e-7,3,TRUE
顾氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,4,4,0.0010907774978209095,1.5037791140028958e-5,3,TRUE
高氏（江苏如皋）,江苏如皋,江苏,江苏,TRUE,3,4,7.243096671653313e-5,1.2870781704726366e-7,3,TRUE
魏氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,3,4,7.94139143583917e-6,8.313816071076031e-5,3,TRUE
鲍氏（江苏江都）,江苏江都,江苏,江苏,TRUE,1,4,0,2.2371161900115334e-6,3,TRUE
黄氏（不详）,不详,其他,Other,FALSE,4,4,2.067500184158129e-5,6.2037132413604e-7,3,TRUE
黄氏（湖南宁乡）,湖南宁乡,湖南,Other,TRUE,4,4,0.0012388570639909108,1.270654735080349e-7,3,TRUE
龙氏（湖南攸县）,湖南攸县,湖南,Other,TRUE,1,4,0,4.470917207508797e-6,3,TRUE
严氏（不详）,不详,其他,Other,FALSE,3,3,0.0011481928450984143,1.1555709965069296e-6,3,TRUE
严氏（安徽来安）,安徽来安,安徽,安徽,TRUE,2,3,3.6968546339251315e-5,1.9490240357850985e-9,3,TRUE
任氏（江苏宜兴（《宜兴筱里任氏家谱》卷五之五）,江苏宜兴（《宜兴筱里任氏家谱》卷五之五,江苏,江苏,FALSE,2,3,0,1.9045794599607423e-6,3,TRUE
何氏（安徽歙县）,安徽歙县,安徽,安徽,TRUE,3,3,0.0018424028131146877,4.984310796824026e-5,3,TRUE
何氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,3,3,0.0012287249438831158,9.87799157689179e-16,3,TRUE
何氏（福建侯官）,福建侯官,福建,Other,FALSE,3,3,0.0012287249438831158,9.617150419495536e-9,3,TRUE
傅氏（山东聊城）,山东聊城,山东,Other,TRUE,2,3,1.1820806792427276e-4,2.1159221051796596e-8,3,TRUE
傅氏（江苏江宁）,江苏江宁,江苏,江苏,TRUE,1,3,0,1.4075536231111599e-8,3,TRUE
冯氏（江苏华亭）,江苏华亭,江苏,江苏,TRUE,3,3,4.084796169583942e-5,1.838394181005259e-8,3,TRUE
冯氏（浙江归安）,浙江归安,浙江,浙江,FALSE,3,3,0,1.3564674301873542e-6,3,TRUE
冯氏（浙江慈溪）,浙江慈溪,浙江,浙江,TRUE,2,3,6.144993924835551e-4,1.2202654560002035e-9,3,TRUE
冯氏（浙江钱塘）,浙江钱塘,浙江,浙江,FALSE,3,3,6.161424389875219e-4,1.2069867767537416e-7,3,TRUE
刘氏（不详）,不详,其他,Other,FALSE,3,3,6.144993924835551e-4,9.855712590817054e-7,3,TRUE
刘氏（山西洪洞）,山西洪洞,山西,Other,TRUE,2,3,5.564450826767308e-4,0.004754358403628069,3,TRUE
刘氏（江苏兴化）,江苏兴化,江苏,江苏,TRUE,3,3,6.15047074651544e-4,1.2056396626139205e-8,3,TRUE
刘氏（浙江山阴）,浙江山阴,浙江,浙江,FALSE,3,3,0.0012287249438831158,7.196609990606966e-8,3,TRUE
刘氏（福建）,福建,福建,Other,TRUE,2,3,6.144993924835551e-4,9.640449726739158e-7,3,TRUE
华氏（江苏金匮）,江苏金匮,江苏,江苏,FALSE,2,3,9.606345226525452e-4,0.009816033102886468,3,TRUE
叶氏（不详）,不详,其他,Other,FALSE,3,3,2.067500184158129e-5,4.959136771877376e-7,3,TRUE
叶氏（广东嘉应）,广东嘉应,广东,Other,TRUE,3,3,8.215232519833625e-7,0,62,FALSE
叶氏（江苏长洲）,江苏长洲,江苏,江苏,FALSE,3,3,8.48907360382808e-6,2.4738852579068857e-7,3,TRUE
叶氏（浙江仁和）,浙江仁和,浙江,浙江,FALSE,3,3,0,1.2873922926368881e-5,3,TRUE
吕氏（江苏武进）,江苏武进,江苏,江苏,FALSE,3,3,3.0871018202308136e-4,1.0848246935197249e-5,3,TRUE
吴氏（江苏震泽）,江苏震泽,江苏,江苏,FALSE,3,3,9.036755771816987e-6,8.846357505992031e-7,3,TRUE
周氏（江苏常熟）,江苏常熟,江苏,江苏,FALSE,3,3,6.153209157355385e-4,2.371410731978729e-5,3,TRUE
唐氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,3,3,8.215232519833625e-7,0,11,FALSE
姚氏（浙江乌程）,浙江乌程,浙江,浙江,FALSE,2,3,2.7384108399445416e-6,1.433143654193362e-8,3,TRUE
姜氏（直隶大名）,直隶大名,直隶,Other,TRUE,2,3,3.3394920193123676e-4,2.1694505030809693e-5,3,TRUE
孙氏（浙江归安）,浙江归安,浙江,浙江,TRUE,2,3,5.273494675023198e-4,5.763285675508345e-9,3,TRUE
宋氏（江苏漂阳）,江苏漂阳,江苏,江苏,TRUE,3,3,7.166421168134866e-4,5.705840935501051e-7,3,TRUE
左氏（江苏武进）,江苏武进,江苏,江苏,FALSE,2,3,0,0.004755277142317527,3,TRUE
师氏（陕西韩城）,陕西韩城,陕西,Other,TRUE,3,3,0.0012287249438831158,1.2038139028569034e-11,3,TRUE
庄氏（不详）,不详,其他,Other,FALSE,3,3,0,2.8537512860457324e-6,3,TRUE
张氏（山东海丰）,山东海丰,山东,Other,FALSE,2,3,6.144993924835551e-4,4.744935160782497e-5,3,TRUE
张氏（江苏丹徒）,江苏丹徒,江苏,江苏,FALSE,3,3,6.144993924835551e-4,1.0378579230416736e-6,3,TRUE
张氏（江苏仪征）,江苏仪征,江苏,江苏,FALSE,3,3,2.4782618101498103e-5,1.2986082942268688e-5,3,TRUE
张氏（江苏常熟）,江苏常熟,江苏,江苏,FALSE,3,3,3.6968546339251313e-6,2.3859405491434822e-5,3,TRUE
张氏（江苏青浦）,江苏青浦,江苏,江苏,FALSE,3,3,1.9648097776602087e-5,1.2563881099863693e-6,3,TRUE
张氏（浙江山阴）,浙江山阴,浙江,浙江,FALSE,3,3,6.144993924835551e-4,7.870204739414539e-5,3,TRUE
张氏（浙江归安）,浙江归安,浙江,浙江,FALSE,3,3,0,2.208465369312826e-6,3,TRUE
张氏（浙江海宁）,浙江海宁,浙江,浙江,FALSE,2,3,0,1.1612715465876645e-5,3,TRUE
张氏（直隶承德）,直隶承德,直隶,Other,TRUE,3,3,0.0012287249438831158,6.366905978335003e-8,3,TRUE
彭氏（湖南长沙）,湖南长沙,湖南,Other,FALSE,3,3,8.877015139486891e-6,2.7496195273800208e-5,3,TRUE
徐氏（江苏吴县）,江苏吴县,江苏,江苏,FALSE,3,3,6.144993924835551e-4,1.139925532062947e-5,3,TRUE
徐氏（江苏江阴）,江苏江阴,江苏,江苏,FALSE,3,3,6.144993924835551e-4,3.105344282069441e-6,3,TRUE
徐氏（浙江乌程）,浙江乌程,浙江,浙江,TRUE,3,3,1.871247407295437e-5,1.2445446279473943e-7,3,TRUE
徐氏（浙江嘉兴）,浙江嘉兴,浙江,浙江,FALSE,3,3,3.5599340919279044e-6,8.552400135756408e-7,3,TRUE
徐氏（浙江秀水）,浙江秀水,浙江,浙江,FALSE,3,3,1.738890883364784e-5,1.93576057858704e-6,3,TRUE
成氏（江苏宝应）,江苏宝应,江苏,江苏,FALSE,2,3,0,2.2231281837050747e-6,3,TRUE
戴氏（不详）,不详,其他,Other,FALSE,3,3,0.0012287249438831158,8.639184785438451e-9,3,TRUE
戴氏（江苏荆溪）,江苏荆溪,江苏,江苏,TRUE,2,3,0.0012284511027991214,5.803977586858777e-9,3,TRUE
戴氏（浙江归安）,浙江归安,浙江,浙江,FALSE,2,3,0,3.612878645967716e-7,3,TRUE
戴氏（浙江长兴）,浙江长兴,浙江,浙江,TRUE,3,3,6.144993924835551e-4,1.200341935762584e-6,3,TRUE
改氏（江苏松江）,江苏松江,江苏,江苏,TRUE,2,3,2.9529196890735308e-5,3.166129718547416e-9,3,TRUE
方氏（不详）,不详,其他,Other,FALSE,3,3,6.144993924835551e-4,3.5571160372265315e-5,3,TRUE
曹氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,2,3,0.0011835411650240309,2.49047921395713e-6,3,TRUE
曹氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,1,3,0,2.0683872857158573e-7,3,TRUE
朱氏（安徽太湖）,安徽太湖,安徽,安徽,TRUE,2,3,6.144993924835551e-4,7.485097561938729e-8,3,TRUE
朱氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,3,3,0.0018424028131146877,1.2393403809960992e-7,3,TRUE
朱氏（广西临桂）,广西临桂,广西,Other,FALSE,3,3,0,3.744115991450567e-8,3,TRUE
朱氏（江苏上元）,江苏上元,江苏,江苏,FALSE,3,3,0.0012287249438831158,7.869968710259003e-5,3,TRUE
朱氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,2,3,0,9.73282361247442e-7,3,TRUE
朱氏（浙江仁和）,浙江仁和,浙江,浙江,FALSE,3,3,0,1.2891044994621148e-5,3,TRUE
李氏（云南皆宁）,云南皆宁,云南,Other,TRUE,3,3,6.144993924835551e-4,0.004908395694916572,3,TRUE
李氏（安徽太湖）,安徽太湖,安徽,安徽,FALSE,2,3,8.489073603828079e-5,2.5124983968529394e-7,3,TRUE
李氏（江西德化）,江西德化,江西,Other,FALSE,2,3,2.4344472367106976e-4,6.679701368935455e-7,3,TRUE
李氏（直隶任丘）,直隶任丘,直隶,Other,TRUE,3,3,0.0012287249438831158,7.196609990506808e-8,3,TRUE
李氏（福建闽县）,福建闽县,福建,Other,TRUE,2,3,6.144993924835551e-4,2.0794268537208043e-9,3,TRUE
杨氏（浙江慈溪）,浙江慈溪,浙江,浙江,TRUE,2,3,0,5.602481895221712e-8,3,TRUE
杨氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,3,3,6.153209157355385e-4,1.0502038400667824e-8,3,TRUE
杨氏（湖南湘潭）,湖南湘潭,湖南,Other,TRUE,3,3,0.0012287249438831158,1.2983846812156879e-9,3,TRUE
林氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,3,3,6.585878070066623e-5,2.4947655249603657e-5,3,TRUE
武氏（安徽来安）,安徽来安,安徽,安徽,TRUE,2,3,2.9656989396599384e-4,4.061638513538449e-11,3,TRUE
汪氏（上海休宁）,上海休宁,上海,Other,FALSE,3,3,0.0012287249438831158,9.571544944219989e-10,3,TRUE
汪氏（不详）,不详,其他,Other,FALSE,3,3,1.0953643359778168e-6,0.0023773655152466316,3,TRUE
汪氏（安徽吁胎）,安徽吁胎,安徽,安徽,FALSE,3,3,0,1.5136043296486927e-5,3,TRUE
汪氏（江苏吴县）,江苏吴县,江苏,江苏,FALSE,3,3,0,1.4443163060788054e-5,3,TRUE
汪氏（江苏荆溪）,江苏荆溪,江苏,江苏,TRUE,2,3,6.144993924835551e-4,5.7887292966926716e-11,3,TRUE
汪氏（浙江萧山）,浙江萧山,浙江,浙江,TRUE,1,3,0,0,16,FALSE
沈氏（江苏长洲）,江苏长洲,江苏,江苏,TRUE,3,3,1.2049007695755983e-05,2.6449302994896636e-7,3,TRUE
浦氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,3,3,0,7.589232084129316e-5,3,TRUE
潘氏（广东番禺）,广东番禺,广东,Other,TRUE,3,3,0.0012287249438831158,4.8099174576756165e-14,3,TRUE
潘氏（浙江会稽）,浙江会稽,浙江,浙江,TRUE,2,3,6.144993924835551e-4,9.232357052423192e-7,3,TRUE
王氏（江苏江宁）,江苏江宁,江苏,江苏,FALSE,3,3,0.0024555330001782704,4.002680178340721e-9,3,TRUE
王氏（江苏江都）,江苏江都,江苏,江苏,FALSE,3,3,4.3335351542122375e-4,0.004986989802703733,3,TRUE
程氏（上海休宁）,上海休宁,上海,Other,FALSE,3,3,6.144993924835551e-4,2.5126187712732886e-5,3,TRUE
程氏（上海桐城）,上海桐城,上海,Other,FALSE,3,3,0.0011617099452722504,0.002377238792046976,3,TRUE
程氏（安徽歙县）,安徽歙县,安徽,安徽,FALSE,3,3,8.215232519833625e-6,0.002377661743490593,3,TRUE
程氏（江苏长洲）,江苏长洲,江苏,江苏,FALSE,3,3,7.790322437835564e-4,1.2433720571970316e-5,3,TRUE
胡氏（湖南益阳）,湖南益阳,湖南,Other,TRUE,2,3,6.144993924835551e-4,2.2355141955809494e-6,3,TRUE
苏氏（浙江仁和）,浙江仁和,浙江,浙江,FALSE,3,3,0.0018424028131146877,2.209040993695688e-9,3,TRUE
范氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,3,3,0.0012287249438831158,2.8038686606789477e-7,3,TRUE
范氏（江苏通州）,江苏通州,江苏,江苏,TRUE,2,3,0.0010710609397733088,0.009973729161147788,3,TRUE
范氏（河南河内）,河南河内,河南,Other,TRUE,3,3,0.0012287249438831158,1.8026541402453154e-11,3,TRUE
